SPID,date,% Paper,% Plastic,Latitude,Longitude
7444,2019-03-08,"0,4","0,3","39,941","33,05616666666667"
7444,2019-03-09,"0,5333333333333333","0,3333333333333333","39,941","33,05616666666667"
7444,2019-03-10,"0,5","0,3333333333333333","39,941","33,05616666666667"
7444,2019-03-11,"0,5","0,4","39,941","33,05616666666667"
7444,2019-03-12,"0,8","0,0","39,941","33,05616666666667"
7444,2019-03-13,"0,4","0,4","39,941","33,05616666666667"
7444,2019-03-14,"0,8","0,0","39,941","33,05616666666667"
7444,2019-03-15,"0,55","0,5","39,941","33,05616666666667"
7444,2019-03-16,"0,4666666666666666","0,3333333333333333","39,941","33,05616666666667"
7444,2019-03-17,"0,4666666666666666","0,19999999999999998","39,941","33,05616666666667"
7444,2019-03-18,"0,4","0,5","39,941","33,05616666666667"
7444,2019-03-19,"0,8","0,0","39,941","33,05616666666667"
7444,2019-03-20,"0,5","0,4","39,941","33,05616666666667"
7444,2019-03-21,"0,8","0,0","39,941","33,05616666666667"
7444,2019-03-22,"0,5","0,3","39,941","33,05616666666667"
7444,2019-03-23,"0,4333333333333333","0,19999999999999998","39,941","33,05616666666667"
7444,2019-03-24,"0,5333333333333333","0,26666666666666666","39,941","33,05616666666667"
7444,2019-03-25,"0,4","0,3","39,941","33,05616666666667"
7444,2019-03-26,"1,0","0,0","39,941","33,05616666666667"
7444,2019-03-27,"0,35","0,2","39,941","33,05616666666667"
7444,2019-03-28,"0,7","0,0","39,941","33,05616666666667"
7444,2019-03-29,"0,3333333333333333","0,7333333333333334","39,941","33,05616666666667"
7444,2019-03-30,"0,7000000000000001","0,26666666666666666","39,941","33,05616666666667"
7444,2019-03-31,"0,5666666666666667","0,3333333333333333","39,941","33,05616666666667"
7444,2019-04-01,"0,5","0,4","39,941","33,05616666666667"
7444,2019-04-02,"0,8","0,0","39,941","33,05616666666667"
7444,2019-04-03,"0,55","0,5","39,941","33,05616666666667"
7444,2019-04-04,"0,9","0,0","39,941","33,05616666666667"
7444,2019-04-05,"1,0","1,0","39,941","33,05616666666667"
7444,2019-04-06,"0,7","0,5","39,941","33,05616666666667"
7444,2019-04-07,"0,5","0,3333333333333333","39,941","33,05616666666667"
7444,2019-04-08,"0,3","0,3","39,941","33,05616666666667"
7444,2019-04-09,"1,1","0,0","39,941","33,05616666666667"
7444,2019-04-10,"0,55","0,5","39,941","33,05616666666667"
7444,2019-04-11,"1,0","0,0","39,941","33,05616666666667"
7444,2019-04-12,"1,0","1,0","39,941","33,05616666666667"
7444,2019-04-13,"0,5333333333333333","0,3333333333333333","39,941","33,05616666666667"
7444,2019-04-14,"0,4666666666666666","0,3333333333333333","39,941","33,05616666666667"
7444,2019-04-15,"1,0","1,0","39,941","33,05616666666667"
7444,2019-04-16,"1,0","0,0","39,941","33,05616666666667"
7444,2019-04-17,"1,0","0,8","39,941","33,05616666666667"
7444,2019-04-18,"1,0","0,0","39,941","33,05616666666667"
7444,2019-04-19,"0,45","0,5","39,941","33,05616666666667"
7444,2019-04-20,"0,3","0,2333333333333333","39,941","33,05616666666667"
7444,2019-04-21,"0,5333333333333333","0,19999999999999998","39,941","33,05616666666667"
7444,2019-04-22,"1,0","0,6","39,941","33,05616666666667"
7444,2019-04-23,"1,1","0,0","39,941","33,05616666666667"
7444,2019-04-24,"0,25","0,3","39,941","33,05616666666667"
7444,2019-04-25,"0,8","0,0","39,941","33,05616666666667"
7444,2019-04-26,"0,35","0,35","39,941","33,05616666666667"
7444,2019-04-27,"0,5666666666666667","0,16666666666666666","39,941","33,05616666666667"
7444,2019-04-28,"0,5","0,3","39,941","33,05616666666667"
7444,2019-04-29,"0,5","0,4","39,941","33,05616666666667"
7444,2019-04-30,"1,0","0,0","39,941","33,05616666666667"
7444,2019-05-01,"0,5","0,5","39,941","33,05616666666667"
7444,2019-05-02,"1,0","0,0","39,941","33,05616666666667"
7444,2019-05-03,"0,45","0,335","39,941","33,05616666666667"
7444,2019-05-04,"0,5333333333333333","0,26666666666666666","39,941","33,05616666666667"
7444,2019-05-05,"0,5333333333333333","0,26666666666666666","39,941","33,05616666666667"
7444,2019-05-06,"0,5","0,4","39,941","33,05616666666667"
7444,2019-05-07,"1,0","0,0","39,941","33,05616666666667"
7444,2019-05-08,"0,45","0,3","39,941","33,05616666666667"
7444,2019-05-09,"0,6","0,0","39,941","33,05616666666667"
7444,2019-05-10,"0,5","0,5","39,941","33,05616666666667"
7444,2019-05-11,"0,3666666666666667","0,2333333333333333","39,941","33,05616666666667"
7444,2019-05-12,"0,6666666666666666","0,13333333333333333","39,941","33,05616666666667"
7444,2019-05-13,"0,3","0,4","39,941","33,05616666666667"
7444,2019-05-14,"0,5","0,0","39,941","33,05616666666667"
7444,2019-05-15,"0,4","0,3","39,941","33,05616666666667"
7444,2019-05-16,"0,6","0,0","39,941","33,05616666666667"
7444,2019-05-17,"1,0","1,0","39,941","33,05616666666667"
7444,2019-05-18,"0,6666666666666666","0,16666666666666666","39,941","33,05616666666667"
7444,2019-05-19,"0,9","0,0","39,941","33,05616666666667"
7444,2019-05-20,"0,3","0,25","39,941","33,05616666666667"
7444,2019-05-21,"1,0","0,0","39,941","33,05616666666667"
7444,2019-05-22,"1,1","1,0","39,941","33,05616666666667"
7444,2019-05-23,"0,8","0,0","39,941","33,05616666666667"
7444,2019-05-24,"1,0","0,8","39,941","33,05616666666667"
7444,2019-05-25,"0,5333333333333333","0,19999999999999998","39,941","33,05616666666667"
7444,2019-05-26,"0,4666666666666666","0,16666666666666666","39,941","33,05616666666667"
7444,2019-05-27,"0,25","0,15","39,941","33,05616666666667"
7444,2019-05-28,"1,0","0,0","39,941","33,05616666666667"
7444,2019-05-29,"1,0","1,0","39,941","33,05616666666667"
7444,2019-05-30,"1,0","0,0","39,941","33,05616666666667"
7444,2019-05-31,"0,35","0,3","39,941","33,05616666666667"
7444,2019-06-01,"0,4666666666666666","0,2333333333333333","39,941","33,05616666666667"
7444,2019-06-02,"0,4666666666666666","0,16666666666666666","39,941","33,05616666666667"
7444,2019-06-03,"0,8","0,8","39,941","33,05616666666667"
7444,2019-06-04,"0,8","0,0","39,941","33,05616666666667"
7444,2019-06-05,"0,5","0,3","39,941","33,05616666666667"
7444,2019-06-06,"1,1","0,0","39,941","33,05616666666667"
7444,2019-06-07,"0,5","0,3","39,941","33,05616666666667"
7444,2019-06-08,"0,6","0,2333333333333333","39,941","33,05616666666667"
7444,2019-06-09,"0,6666666666666666","0,13333333333333333","39,941","33,05616666666667"
7444,2019-06-10,"1,0","0,8","39,941","33,05616666666667"
7444,2019-06-11,"0,6","0,0","39,941","33,05616666666667"
7444,2019-06-12,"0,5","0,5","39,941","33,05616666666667"
7444,2019-06-13,"1,0","0,0","39,941","33,05616666666667"
7444,2019-06-14,"1,1","1,0","39,941","33,05616666666667"
7444,2019-06-15,"0,9","0,4","39,941","33,05616666666667"
7444,2019-06-16,"0,9","0,3","39,941","33,05616666666667"
7444,2019-06-17,"0,3","0,45","39,941","33,05616666666667"
7444,2019-06-18,"0,5","0,0","39,941","33,05616666666667"
7444,2019-06-19,"0,5","0,3","39,941","33,05616666666667"
7444,2019-06-20,"1,1","0,0","39,941","33,05616666666667"
7444,2019-06-21,"0,5","0,3","39,941","33,05616666666667"
7444,2019-06-22,"0,3","0,09999999999999999","39,941","33,05616666666667"
7444,2019-06-23,"0,43333333333333335","0,13333333333333333","39,941","33,05616666666667"
7444,2019-06-24,"0,3","0,15","39,941","33,05616666666667"
7444,2019-06-25,"1,0","0,0","39,941","33,05616666666667"
7444,2019-06-26,"0,5","0,25","39,941","33,05616666666667"
7444,2019-06-27,"0,6","0,0","39,941","33,05616666666667"
7444,2019-06-28,"0,3","0,3","39,941","33,05616666666667"
7444,2019-06-29,"0,5666666666666668","0,16666666666666666","39,941","33,05616666666667"
7444,2019-06-30,"0,5666666666666667","0,19999999999999998","39,941","33,05616666666667"
7444,2019-07-01,"0,4","0,15","39,941","33,05616666666667"
7444,2019-07-02,"0,9","0,0","39,941","33,05616666666667"
7444,2019-07-03,"0,3","0,25","39,941","33,05616666666667"
7444,2019-07-04,"0,7","0,0","39,941","33,05616666666667"
7444,2019-07-05,"0,25","0,125","39,941","33,05616666666667"
7444,2019-07-06,"0,5333333333333333","0,19999999999999998","39,941","33,05616666666667"
7444,2019-07-07,"0,5333333333333333","0,09999999999999999","39,941","33,05616666666667"
7444,2019-07-08,"0,5","0,4","39,941","33,05616666666667"
7444,2019-07-09,"0,8","0,0","39,941","33,05616666666667"
7444,2019-07-10,"1,1","0,8","39,941","33,05616666666667"
7444,2019-07-11,"1,0","0,0","39,941","33,05616666666667"
7444,2019-07-12,"0,5","0,3","39,941","33,05616666666667"
7444,2019-07-13,"0,4666666666666666","0,13333333333333333","39,941","33,05616666666667"
7444,2019-07-14,"0,2","0,0","39,941","33,05616666666667"
7444,2019-07-15,"0,3","0,3","39,941","33,05616666666667"
7444,2019-07-16,"1,0","0,0","39,941","33,05616666666667"
7444,2019-07-17,"0,4","0,3","39,941","33,05616666666667"
7444,2019-07-18,"1,0","0,0","39,941","33,05616666666667"
7444,2019-07-19,"0,5","0,3","39,941","33,05616666666667"
7444,2019-07-20,"0,3333333333333333","0,06666666666666667","39,941","33,05616666666667"
7444,2019-07-21,"0,3333333333333333","0,06666666666666667","39,941","33,05616666666667"
7444,2019-07-22,"0,35","0,15","39,941","33,05616666666667"
7444,2019-07-23,"0,6","0,0","39,941","33,05616666666667"
7444,2019-07-24,"0,45","0,25","39,941","33,05616666666667"
7444,2019-07-25,"0,4","0,0","39,941","33,05616666666667"
7444,2019-07-26,"0,0","0,4","39,941","33,05616666666667"
7444,2019-07-27,"0,3333333333333333","0,09999999999999999","39,941","33,05616666666667"
7444,2019-07-28,"0,6000000000000001","0,1","39,941","33,05616666666667"
7444,2019-07-29,"0,35","0,2","39,941","33,05616666666667"
7444,2019-07-30,"1,0","0,0","39,941","33,05616666666667"
7444,2019-07-31,"0,3","0,4","39,941","33,05616666666667"
7444,2019-08-01,"0,3","0,0","39,941","33,05616666666667"
7444,2019-08-02,"0,5","0,4","39,941","33,05616666666667"
7444,2019-08-03,"0,6","0,06666666666666667","39,941","33,05616666666667"
7444,2019-08-04,"0,5333333333333333","0,09999999999999999","39,941","33,05616666666667"
7444,2019-08-05,"0,4","0,3","39,941","33,05616666666667"
7444,2019-08-06,"0,7","0,0","39,941","33,05616666666667"
7444,2019-08-07,"1,0","0,6","39,941","33,05616666666667"
7444,2019-08-08,"1,05","0,0","39,941","33,05616666666667"
7444,2019-08-09,"0,35","0,5","39,941","33,05616666666667"
7444,2019-08-10,"0,39999999999999997","0,06666666666666667","39,941","33,05616666666667"
7444,2019-08-11,"0,9","0,0","39,941","33,05616666666667"
7444,2019-08-13,"1,0","1,0","39,941","33,05616666666667"
7444,2019-08-14,"0,8","0,6","39,941","33,05616666666667"
7444,2019-08-15,"1,0","0,0","39,941","33,05616666666667"
7444,2019-08-16,"1,0","1,0","39,941","33,05616666666667"
7444,2019-08-17,"0,5666666666666667","0,13333333333333333","39,941","33,05616666666667"
7444,2019-08-18,"0,6","0,19999999999999998","39,941","33,05616666666667"
7444,2019-08-19,"1,0","0,8","39,941","33,05616666666667"
7444,2019-08-20,"1,0","0,0","39,941","33,05616666666667"
7444,2019-08-21,"0,5","0,35","39,941","33,05616666666667"
7444,2019-08-23,"0,5","0,4","39,941","33,05616666666667"
7444,2019-08-24,"0,26666666666666666","0,3333333333333333","39,941","33,05616666666667"
7444,2019-08-25,"0,8","0,3","39,941","33,05616666666667"
7444,2019-08-26,"0,8","0,8","39,941","33,05616666666667"
7444,2019-08-27,"1,0","0,0","39,941","33,05616666666667"
7444,2019-08-28,"0,5","0,3","39,941","33,05616666666667"
7444,2019-08-29,"0,8","0,0","39,941","33,05616666666667"
7444,2019-08-30,"1,0","1,0","39,941","33,05616666666667"
7444,2019-08-31,"0,75","0,5","39,941","33,05616666666667"
7444,2019-09-01,"0,6","0,26666666666666666","39,941","33,05616666666667"
7444,2019-09-02,"1,0","0,6","39,941","33,05616666666667"
7444,2019-09-04,"0,35","0,4","39,941","33,05616666666667"
7444,2019-09-05,"1,0","0,0","39,941","33,05616666666667"
7444,2019-09-06,"1,0","1,0","39,941","33,05616666666667"
7444,2019-09-07,"0,85","0,4","39,941","33,05616666666667"
7444,2019-09-08,"0,6","0,3333333333333333","39,941","33,05616666666667"
7444,2019-09-09,"0,3","0,3","39,941","33,05616666666667"
7444,2019-09-10,"1,0","0,0","39,941","33,05616666666667"
7444,2019-09-11,"0,3","0,25","39,941","33,05616666666667"
7444,2019-09-12,"1,0","0,0","39,941","33,05616666666667"
7444,2019-09-13,"0,5","0,3","39,941","33,05616666666667"
7444,2019-09-14,"0,7000000000000001","0,16666666666666666","39,941","33,05616666666667"
7444,2019-09-15,"0,6","0,19999999999999998","39,941","33,05616666666667"
7444,2019-09-16,"1,0","0,6","39,941","33,05616666666667"
7444,2019-09-17,"0,8","0,0","39,941","33,05616666666667"
7444,2019-09-18,"0,5","0,2","39,941","33,05616666666667"
7444,2019-09-19,"1,0","0,0","39,941","33,05616666666667"
7444,2019-09-20,"0,5","0,3","39,941","33,05616666666667"
7444,2019-09-21,"0,7","0,4","39,941","33,05616666666667"
7444,2019-09-22,"0,6666666666666666","0,13333333333333333","39,941","33,05616666666667"
7444,2019-09-23,"0,4","0,2","39,941","33,05616666666667"
7444,2019-09-24,"0,8","0,0","39,941","33,05616666666667"
7444,2019-09-25,"0,5","0,3","39,941","33,05616666666667"
7444,2019-09-26,"0,5","0,0","39,941","33,05616666666667"
7444,2019-09-27,"0,4","0,4","39,941","33,05616666666667"
7444,2019-09-28,"0,75","0,5","39,941","33,05616666666667"
7444,2019-09-29,"0,6666666666666666","0,16666666666666666","39,941","33,05616666666667"
7444,2019-10-01,"1,0","0,0","39,941","33,05616666666667"
7444,2019-10-02,"0,5","0,3","39,941","33,05616666666667"
7444,2019-10-03,"1,0","0,0","39,941","33,05616666666667"
7444,2019-10-04,"0,6","0,6","39,941","33,05616666666667"
7444,2019-10-05,"0,4333333333333333","0,06666666666666667","39,941","33,05616666666667"
7444,2019-10-06,"0,6666666666666666","0,13333333333333333","39,941","33,05616666666667"
7444,2019-10-07,"0,2","0,15","39,941","33,05616666666667"
7444,2019-10-08,"1,0","0,0","39,941","33,05616666666667"
7444,2019-10-09,"0,3","0,3","39,941","33,05616666666667"
7444,2019-10-10,"0,6","0,0","39,941","33,05616666666667"
7444,2019-10-11,"0,7","0,6","39,941","33,05616666666667"
7444,2019-10-12,"0,3333333333333333","0,13333333333333333","39,941","33,05616666666667"
7444,2019-10-13,"0,5333333333333333","0,13333333333333333","39,941","33,05616666666667"
7444,2019-10-14,"0,3","0,3","39,941","33,05616666666667"
7444,2019-10-15,"1,0","0,0","39,941","33,05616666666667"
7444,2019-10-16,"0,3","0,3","39,941","33,05616666666667"
7444,2019-10-17,"0,7","0,0","39,941","33,05616666666667"
7444,2019-10-18,"0,2","0,25","39,941","33,05616666666667"
7444,2019-10-19,"0,5666666666666668","0,06666666666666667","39,941","33,05616666666667"
7444,2019-10-20,"0,3333333333333333","0,2333333333333333","39,941","33,05616666666667"
7444,2019-10-21,"0,1","0,1","39,941","33,05616666666667"
7444,2019-10-22,"0,9","0,0","39,941","33,05616666666667"
7444,2019-10-23,"0,4","0,4","39,941","33,05616666666667"
7444,2019-10-24,"0,7","0,0","39,941","33,05616666666667"
7444,2019-10-25,"0,9","0,6","39,941","33,05616666666667"
7444,2019-10-26,"0,43333333333333335","0,13333333333333333","39,941","33,05616666666667"
7444,2019-10-27,"0,2333333333333333","0,3333333333333333","39,941","33,05616666666667"
7444,2019-10-28,"1,0","0,6","39,941","33,05616666666667"
7444,2019-10-29,"1,0","0,8","39,941","33,05616666666667"
7444,2019-10-30,"0,5","0,4","39,941","33,05616666666667"
7444,2019-10-31,"1,0","0,0","39,941","33,05616666666667"
7444,2019-11-01,"1,0","1,0","39,941","33,05616666666667"
7444,2019-11-02,"0,6","0,4","39,941","33,05616666666667"
7444,2019-11-03,"0,3333333333333333","0,3333333333333333","39,941","33,05616666666667"
7444,2019-11-04,"1,0","0,6","39,941","33,05616666666667"
7444,2019-11-05,"1,0","0,0","39,941","33,05616666666667"
7444,2019-11-06,"0,4","0,6","39,941","33,05616666666667"
7444,2019-11-07,"0,6","0,0","39,941","33,05616666666667"
7444,2019-11-08,"0,8","0,7","39,941","33,05616666666667"
7444,2019-11-09,"0,8","0,5","39,941","33,05616666666667"
7444,2019-11-10,"0,5333333333333333","0,26666666666666666","39,941","33,05616666666667"
7444,2019-11-11,"0,8","1,1","39,941","33,05616666666667"
7444,2019-11-12,"1,0","0,0","39,941","33,05616666666667"
7444,2019-11-13,"0,5","0,6","39,941","33,05616666666667"
7444,2019-11-14,"1,0","0,0","39,941","33,05616666666667"
7444,2019-11-15,"0,3","0,5","39,941","33,05616666666667"
7444,2019-11-16,"0,7","0,4","39,941","33,05616666666667"
7444,2019-11-17,"0,9","0,3","39,941","33,05616666666667"
7444,2019-11-18,"0,3","0,2","39,941","33,05616666666667"
7444,2019-11-19,"1,0","0,0","39,941","33,05616666666667"
7444,2019-11-20,"0,8","0,8","39,941","33,05616666666667"
7444,2019-11-21,"1,0","0,0","39,941","33,05616666666667"
7444,2019-11-22,"0,5","0,7","39,941","33,05616666666667"
7444,2019-11-23,"0,9","0,4","39,941","33,05616666666667"
7444,2019-11-24,"0,5","0,5","39,941","33,05616666666667"
7444,2019-11-25,"0,9","0,5","39,941","33,05616666666667"
7444,2019-11-27,"0,5","0,4","39,941","33,05616666666667"
7444,2019-11-28,"0,8","0,0","39,941","33,05616666666667"
7444,2019-11-29,"0,15","0,45","39,941","33,05616666666667"
7444,2019-11-30,"0,4000000000000001","0,26666666666666666","39,941","33,05616666666667"
7444,2019-12-01,"0,6666666666666666","0,2333333333333333","39,941","33,05616666666667"
7444,2019-12-02,"0,5","0,3","39,941","33,05616666666667"
7444,2019-12-03,"1,0","0,0","39,941","33,05616666666667"
7444,2019-12-04,"0,4","0,5","39,941","33,05616666666667"
7444,2019-12-05,"0,8","0,0","39,941","33,05616666666667"
7444,2019-12-06,"0,2","0,2","39,941","33,05616666666667"
7444,2019-12-07,"1,0","0,3","39,941","33,05616666666667"
7444,2019-12-08,"1,0","0,4","39,941","33,05616666666667"
7444,2019-12-09,"0,25","0,3","39,941","33,05616666666667"
7444,2019-12-10,"1,1","0,0","39,941","33,05616666666667"
7444,2019-12-11,"0,5","0,2","39,941","33,05616666666667"
7444,2019-12-12,"0,9","0,0","39,941","33,05616666666667"
7444,2019-12-13,"0,4","0,5","39,941","33,05616666666667"
7444,2019-12-14,"0,5","0,13333333333333333","39,941","33,05616666666667"
7444,2019-12-15,"1,05","0,4","39,941","33,05616666666667"
7444,2019-12-16,"0,6000000000000001","0,4","39,941","33,05616666666667"
7444,2019-12-17,"0,9","0,0","39,941","33,05616666666667"
7444,2019-12-18,"0,4","0,5","39,941","33,05616666666667"
7444,2019-12-19,"0,5","0,4","39,941","33,05616666666667"
7444,2019-12-20,"0,4666666666666666","0,06666666666666667","39,941","33,05616666666667"
7444,2019-12-21,"1,1","1,0","39,941","33,05616666666667"
7444,2019-12-22,"0,6666666666666666","0,13333333333333333","39,941","33,05616666666667"
7444,2019-12-23,"0,4666666666666666","0,26666666666666666","39,941","33,05616666666667"
7444,2019-12-24,"0,75","0,4","39,941","33,05616666666667"
7444,2019-12-25,"1,0","0,7","39,941","33,05616666666667"
7444,2019-12-26,"0,9500000000000001","0,45","39,941","33,05616666666667"
7444,2019-12-27,"0,7","0,15","39,941","33,05616666666667"
7444,2019-12-28,"0,6666666666666666","0,16666666666666666","39,941","33,05616666666667"
7444,2019-12-29,"0,9500000000000001","0,9","39,941","33,05616666666667"
7444,2019-12-30,"0,825","0,6","39,941","33,05616666666667"
7444,2019-12-31,"1,05","0,4","39,941","33,05616666666667"
7444,2020-01-01,"0,6666666666666666","0,16666666666666666","39,941","33,05616666666667"
7444,2020-01-02,"0,7","0,3","39,941","33,05616666666667"
7444,2020-01-03,"0,9","0,35","39,941","33,05616666666667"
7444,2020-01-04,"0,8","0,4","39,941","33,05616666666667"
7444,2020-01-05,"1,0","0,4","39,941","33,05616666666667"
7444,2020-01-06,"0,6666666666666666","0,13333333333333333","39,941","33,05616666666667"
7444,2020-01-07,"0,65","0,3","39,941","33,05616666666667"
7444,2020-01-08,"0,5","0,1","39,941","33,05616666666667"
7444,2020-01-09,"0,8","0,5","39,941","33,05616666666667"
7444,2020-01-10,"0,8","0,25","39,941","33,05616666666667"
7444,2020-01-11,"0,75","0,4","39,941","33,05616666666667"
7444,2020-01-12,"0,9","0,4","39,941","33,05616666666667"
7444,2020-01-13,"1,0","1,0","39,941","33,05616666666667"
7444,2020-01-14,"1,0","0,0","39,941","33,05616666666667"
7444,2020-01-15,"0,5","0,6","39,941","33,05616666666667"
7444,2020-01-16,"0,6","0,0","39,941","33,05616666666667"
7444,2020-01-17,"0,8","0,6","39,941","33,05616666666667"
7444,2020-01-18,"0,9","0,4","39,941","33,05616666666667"
7444,2020-01-19,"0,9","0,4","39,941","33,05616666666667"
7444,2020-01-20,"1,1","0,8","39,941","33,05616666666667"
7444,2020-01-21,"1,0","0,0","39,941","33,05616666666667"
7444,2020-01-22,"0,9","0,6","39,941","33,05616666666667"
7444,2020-01-23,"1,0","0,0","39,941","33,05616666666667"
7444,2020-01-24,"0,2","0,25","39,941","33,05616666666667"
7444,2020-01-25,"0,4000000000000001","0,16666666666666666","39,941","33,05616666666667"
7444,2020-01-26,"0,3666666666666667","0,19999999999999998","39,941","33,05616666666667"
7444,2020-01-27,"0,1","0,15","39,941","33,05616666666667"
7444,2020-01-28,"1,0","0,0","39,941","33,05616666666667"
7444,2020-01-29,"0,2","0,2","39,941","33,05616666666667"
7444,2020-01-30,"0,8","0,0","39,941","33,05616666666667"
7444,2020-01-31,"0,3","0,15","39,941","33,05616666666667"
7444,2020-02-01,"1,0","0,4","39,941","33,05616666666667"
7444,2020-02-02,"1,0","0,4","39,941","33,05616666666667"
7444,2020-02-03,"1,0","0,7","39,941","33,05616666666667"
7444,2020-02-04,"1,0","0,0","39,941","33,05616666666667"
7444,2020-02-05,"0,5","0,5","39,941","33,05616666666667"
7444,2020-02-06,"1,0","0,0","39,941","33,05616666666667"
7444,2020-02-07,"1,0","0,6","39,941","33,05616666666667"
7444,2020-02-08,"0,8","0,3","39,941","33,05616666666667"
7444,2020-02-09,"0,9","0,4","39,941","33,05616666666667"
7444,2020-02-10,"0,7","0,6","39,941","33,05616666666667"
7444,2020-02-11,"1,0","0,0","39,941","33,05616666666667"
7444,2020-02-12,"0,6","0,5","39,941","33,05616666666667"
7444,2020-02-13,"1,0","0,0","39,941","33,05616666666667"
7444,2020-02-14,"0,6","0,5","39,941","33,05616666666667"
7444,2020-02-15,"1,0","0,4","39,941","33,05616666666667"
7444,2020-02-16,"1,0","0,4","39,941","33,05616666666667"
7444,2020-02-17,"1,0","1,0","39,941","33,05616666666667"
7444,2020-02-18,"0,6","0,0","39,941","33,05616666666667"
7444,2020-02-19,"0,4","0,25","39,941","33,05616666666667"
